player,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,timer,is_round_over,up,down,left,right,A,B,X,Y,start,select,L,R,p1_move_0,p1_move_1,p1_move_2,p1_move_3,p1_move_4,p1_move_5,p2_move_0,p2_move_1,p2_move_2,p2_move_3,p2_move_4,p2_move_5
1,4,52,114,192,0,0,4,94,190,192,0,0,86,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1
1,4,52,114,192,0,0,4,94,181,163,0,0,85,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
1,10,12,118,82,0,0,9,87,299,10,0,0,36,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
2,0,83,388,190,0,0,4,86,158,161,0,0,60,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1
1,8,100,154,184,0,0,1,100,248,184,0,0,57,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1
1,0,100,145,192,0,0,0,100,354,192,0,0,120,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1,8,49,62,190,0,0,1,100,95,192,0,0,109,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
1,0,100,298,192,0,0,0,100,419,192,0,0,114,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1
1,8,79,168,192,0,0,1,100,66,192,0,0,112,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
1,8,15,55,192,0,0,1,100,117,192,1,0,99,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0
2,0,100,121,141,0,0,4,100,297,182,0,0,49,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
1,4,100,203,192,0,0,4,100,308,192,0,0,120,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
1,0,92,309,132,0,0,0,100,451,192,0,0,95,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1
1,4,60,164,182,0,0,4,100,261,189,0,0,66,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1
2,0,66,389,192,0,0,4,84,229,129,0,0,36,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1
1,8,100,258,179,0,0,1,100,291,191,0,0,50,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1
2,0,85,354,185,0,0,4,76,133,192,1,0,6,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1
2,4,100,209,194,0,0,4,100,220,145,0,0,75,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
1,10,100,251,194,0,0,5,100,160,192,0,0,55,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
1,10,94,103,192,0,0,9,100,62,192,0,0,113,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1
1,0,100,386,192,0,0,4,100,188,161,0,0,97,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
1,4,74,258,192,0,0,2,100,237,104,0,0,115,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1
2,10,4,43,194,0,0,9,100,230,192,0,0,41,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
2,4,54,130,192,0,0,4,95,207,180,1,0,28,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
1,4,100,161,194,0,0,4,100,216,192,1,0,62,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1
1,10,100,179,192,0,0,5,100,240,192,0,0,84,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1
2,0,100,248,193,0,0,4,94,195,186,0,0,8,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
1,3,100,95,170,0,0,7,100,314,192,0,0,41,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
1,6,100,47,178,0,0,7,100,209,184,0,0,32,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1
1,4,100,162,192,0,0,4,100,244,192,0,0,41,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
1,0,99,233,191,0,0,0,100,453,183,0,0,95,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
1,4,74,192,192,0,0,2,100,228,157,0,0,118,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
1,4,69,351,192,0,0,4,100,240,192,0,0,97,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1
2,0,70,264,194,0,0,4,80,392,192,0,0,91,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
2,10,36,430,175,0,0,9,100,80,181,0,0,12,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
1,3,100,129,192,0,0,7,100,306,192,0,0,114,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
2,10,45,70,183,0,0,9,100,290,192,0,0,36,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
2,0,100,322,194,0,0,4,81,120,192,0,0,84,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
2,4,100,292,185,0,0,4,100,145,190,0,0,110,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1
1,6,100,95,192,0,0,7,100,171,192,0,0,87,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1
1,0,100,298,149,0,0,4,79,96,192,0,0,33,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1
1,0,100,350,192,0,0,4,84,141,192,0,0,57,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1
1,0,71,399,175,0,0,4,63,224,192,0,0,48,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1
1,0,100,330,194,0,0,0,100,325,192,0,0,52,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0
1,0,100,296,194,0,0,0,100,410,180,0,0,103,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0
2,0,100,344,130,0,0,4,80,133,169,0,0,6,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1
1,6,100,236,192,0,0,7,100,310,192,0,0,120,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
1,10,100,437,152,0,0,9,100,142,190,0,0,95,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
1,10,96,175,193,0,0,5,100,240,124,0,0,72,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1,4,100,154,87,0,0,2,100,233,192,0,0,120,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1
1,6,100,104,176,0,0,7,100,299,128,0,0,5,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
1,0,100,222,182,0,0,0,100,354,192,0,0,120,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1
1,6,100,157,170,0,0,7,100,238,176,0,0,85,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
2,0,66,389,192,0,0,4,84,180,192,0,0,38,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1,0,100,386,192,0,0,4,84,214,140,0,0,96,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
1,6,100,76,178,0,0,7,100,159,179,0,0,94,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1
1,4,69,225,192,0,0,4,100,191,154,0,0,88,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1
1,1,100,199,194,0,0,2,100,284,192,0,0,59,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
1,0,100,316,194,0,0,0,100,453,184,0,0,113,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
2,10,13,55,192,0,0,9,100,235,168,0,0,98,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1
1,0,100,235,194,0,0,0,100,316,115,0,0,82,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
1,6,100,59,192,0,0,7,100,239,192,0,0,102,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
1,10,100,178,192,0,0,5,100,287,192,0,0,117,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1
2,0,69,334,194,0,0,4,63,270,190,0,0,114,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1
1,10,67,55,192,1,0,9,100,256,192,0,0,104,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0
2,0,88,363,192,0,0,4,84,170,163,0,0,50,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0
1,1,100,192,183,0,0,2,100,349,105,0,0,54,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1
2,0,100,386,192,0,0,4,100,176,192,0,0,102,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
2,4,69,130,192,0,0,4,100,253,192,0,0,96,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1
1,1,100,205,192,0,0,2,100,308,192,0,0,120,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0
2,3,100,250,169,0,0,7,100,341,184,0,0,96,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0
1,0,100,322,194,0,0,4,92,127,190,0,0,23,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1
1,10,100,120,192,0,0,5,100,55,192,0,0,101,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1
1,0,88,345,194,0,0,4,85,128,183,0,0,20,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1
2,0,8,423,192,0,0,4,63,214,192,0,0,7,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1
2,10,100,136,194,0,0,9,100,300,177,0,0,3,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1
2,0,100,391,179,0,0,4,100,187,175,0,0,103,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
1,0,100,146,192,0,0,0,100,327,192,0,0,120,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1
1,4,100,84,194,0,0,4,100,154,189,0,0,120,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0
1,8,79,66,192,0,0,1,100,196,192,0,0,114,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
2,0,64,407,190,0,0,4,80,137,176,0,0,31,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
1,0,88,345,163,0,0,4,84,150,192,0,0,54,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1
1,10,100,275,192,0,0,9,100,161,192,0,0,120,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
2,0,100,401,186,0,0,4,100,307,192,0,0,120,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1
1,4,100,187,92,0,0,2,100,208,192,0,0,24,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
1,8,100,99,189,0,0,1,100,240,192,0,0,61,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1
1,4,19,336,179,0,0,2,100,189,101,0,0,115,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
1,4,100,182,192,0,0,2,100,233,192,0,0,120,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1
1,10,100,70,189,0,0,9,100,308,189,0,0,72,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1
1,4,100,181,145,0,0,2,100,227,192,0,0,55,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
2,3,100,176,182,0,0,7,100,303,192,0,0,83,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1
1,8,46,55,152,0,0,1,100,137,192,0,0,102,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
1,0,100,356,192,0,0,4,100,304,192,0,0,120,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1
2,4,100,165,180,0,0,4,100,208,192,0,0,74,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1
1,4,100,189,194,0,0,4,100,283,141,0,0,83,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1,10,40,410,178,0,0,9,100,55,168,0,0,103,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
1,0,100,385,193,0,0,4,100,197,156,0,0,114,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
1,4,100,205,192,0,0,4,100,307,192,0,0,120,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
2,10,40,55,186,0,0,9,100,246,192,0,0,101,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1,10,100,436,183,0,0,9,100,152,192,1,0,64,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
1,0,100,357,191,0,0,4,100,180,192,0,0,96,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1
1,1,100,247,192,0,0,2,100,377,192,0,0,119,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
1,0,100,199,194,0,0,0,100,333,185,0,0,115,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1
1,8,74,170,194,0,0,1,100,85,192,0,0,82,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
1,6,100,144,192,0,0,7,100,239,192,0,0,105,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
2,0,88,359,141,0,0,4,84,150,192,0,0,53,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1
1,0,45,365,192,0,0,4,63,426,192,1,0,18,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1
1,4,96,173,192,0,0,4,100,253,192,0,0,98,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
1,0,22,438,188,0,0,4,65,228,182,0,0,21,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
1,10,100,158,181,0,0,5,100,308,99,0,0,27,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1
1,0,100,326,172,0,0,0,100,444,192,0,0,103,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
2,4,100,159,194,0,0,4,100,197,152,0,0,50,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1
1,6,100,178,194,0,0,7,100,331,192,0,0,18,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
1,4,17,194,186,0,0,2,78,103,192,0,0,82,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1,6,100,193,194,0,0,7,100,372,192,1,0,12,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0
1,4,100,413,150,0,0,4,100,127,192,0,0,120,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0
1,8,79,63,192,0,0,1,100,196,192,0,0,118,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
1,10,100,404,160,0,0,9,100,123,172,0,0,19,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
2,0,24,444,194,0,0,4,59,197,192,0,0,53,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
1,10,18,55,194,0,0,9,100,45,190,0,0,51,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
2,4,100,219,194,0,0,4,100,258,106,0,0,66,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
1,4,47,182,182,0,0,2,100,216,121,0,0,64,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1
1,0,94,293,144,0,0,0,100,450,192,0,0,101,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
2,3,100,212,187,0,0,7,100,126,192,0,0,106,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
1,0,100,355,186,0,0,4,83,167,192,0,0,57,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1
1,1,100,236,194,0,0,2,100,267,171,0,0,41,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1
1,10,97,164,194,0,0,5,100,248,186,0,0,94,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1
1,10,100,137,181,0,0,5,100,246,192,0,0,6,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0
1,0,100,238,131,0,0,4,100,232,192,0,0,120,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1
2,0,66,389,192,0,0,4,84,180,192,0,0,39,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0
1,10,35,49,194,0,0,9,100,263,192,0,0,98,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1
2,0,100,330,194,0,0,4,88,169,145,0,0,5,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
1,10,100,88,180,0,0,9,100,283,182,0,0,72,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1
1,0,100,230,162,0,0,4,84,342,192,0,0,56,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
1,8,100,164,191,0,0,1,100,302,186,0,0,34,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
2,0,100,392,153,0,0,4,100,326,192,0,0,49,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
1,10,100,173,185,0,0,5,100,70,162,0,0,10,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,0,66,380,192,0,0,4,84,180,192,0,0,40,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
1,0,100,222,192,0,0,4,84,320,192,0,0,81,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1
1,0,100,273,130,0,0,0,100,448,182,0,0,57,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
1,4,43,122,194,0,0,4,100,191,192,0,0,12,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1
1,0,100,225,158,0,0,0,100,370,192,0,0,120,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
2,10,100,162,192,0,0,9,100,324,192,0,0,120,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0
1,6,100,113,194,0,0,7,100,290,182,0,0,17,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1
1,10,46,54,194,0,0,9,100,254,168,0,0,82,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1
2,0,100,357,194,0,0,4,100,191,177,0,0,113,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
1,1,100,203,192,0,0,2,100,344,192,0,0,120,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
1,0,100,307,192,0,0,4,84,141,192,0,0,84,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1
1,1,100,245,192,0,0,2,100,331,192,0,0,120,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
2,10,90,49,194,0,0,9,100,277,192,0,0,94,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1,10,94,61,192,0,0,9,100,259,170,0,0,116,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
1,4,49,182,184,0,0,2,100,175,191,0,0,42,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1
1,6,100,170,191,0,0,7,100,367,192,0,0,10,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1
2,4,100,210,181,0,0,4,100,317,107,0,0,49,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
1,0,100,145,192,0,0,0,100,354,192,0,0,120,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
1,1,100,204,192,0,0,2,100,288,192,0,0,120,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1
1,6,100,143,192,0,0,7,100,191,192,0,0,120,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
1,10,100,161,186,0,0,5,100,339,181,0,0,42,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
2,10,100,176,194,0,0,9,100,302,192,0,0,11,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
1,3,100,126,192,0,0,7,100,307,192,0,0,105,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1
1,3,100,227,187,0,0,7,100,173,192,0,0,97,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
2,3,100,236,170,0,0,7,100,303,192,0,0,117,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0
1,6,100,61,192,0,0,7,100,209,192,0,0,96,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1
1,8,46,55,155,0,0,1,100,139,192,0,0,102,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1
1,6,100,59,192,0,0,7,100,227,192,0,0,98,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1
1,4,17,301,192,0,0,2,100,200,192,0,0,100,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1
1,10,100,178,192,0,0,5,100,369,192,0,0,118,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1
1,0,66,320,192,0,0,4,63,361,192,0,0,21,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
1,4,72,171,191,0,0,2,100,268,192,0,0,55,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1
2,3,100,159,192,0,0,7,100,306,192,0,0,115,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1
1,6,100,169,188,0,0,7,100,246,188,0,0,8,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
1,0,100,291,169,0,0,0,100,330,192,0,0,114,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
2,0,88,363,192,0,0,4,84,160,189,0,0,51,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1
2,4,100,446,172,0,0,4,100,159,160,0,0,91,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
1,4,100,93,192,0,0,4,100,168,192,0,0,119,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1
1,0,30,192,192,0,0,0,100,306,192,0,0,85,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1,8,100,216,194,0,0,1,100,285,192,0,0,113,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
